channel,time_ns
2,4269707338300
3,4272276467200
1,4272446437300
2,4276883824600
4,4278375935900
2,4278759840900
2,4279947979700
2,4283278576900
3,4285435504100
1,4285435999500
2,4285928467700
3,4287185549400
1,4287200345300
3,4288702750600
2,4291024517200
3,4292318518400
2,4297355503400
4,4297705118300
2,4298246541000
4,4299527466400
4,4300434905000
1,4300710255300
1,4301781444600
1,4304758444800
2,4305416654700
3,4305865052700
2,4307733523100
2,4307905396100
3,4308671273000
4,4309980599300
4,4310415576400
2,4310620258400
1,4310992536300
1,4312046665600
1,4313006626200
2,4313024807400
2,4315228450600
3,4316757241900
1,4317131043500
1,4317654017000
1,4319302594400
2,4322617922000
3,4323838760200
3,4325360250400
1,4326624355800
1,4326627128100
4,4328558638200
2,4329808558700
1,4330078617300
1,4330422727900
1,4335341995600
1,4337001478800
1,4339363544500
1,4339729182600
4,4342003949500
4,4342240127000
1,4342293818700
1,4343283553600
3,4344308148800
4,4345415790000
1,4345601208300
4,4346315471000
1,4348560719400
3,4348739338000
2,4348975151800
2,4351313630100
1,4353437630100
2,4354208377100
2,4355671822200
4,4356061745700
4,4359813430900
4,4361620155300
3,4363708371500
3,4365790607100
2,4366516765400
1,4367011420500
1,4367763554000
2,4368678859100
3,4369672583500
3,4372837461800
2,4372837911500
4,4377150846900
1,4378560449400
2,4380957244000
1,4382303699800
2,4384305796900
3,4384489868900
3,4385078940600
3,4385690996900
4,4387315338400
3,4387913236700
3,4390991340300
1,4391022295000
1,4392305326700
1,4392685926700
2,4394024552700
4,4394718511700
4,4395560046900
2,4398983718700
4,4402124950200
4,4406763709400
1,4407898491900
3,4412310897200
4,4412311142300
4,4412751411000
2,4412795078600
4,4415646760000
1,4416528233200
1,4416872759200
1,4417603863900
1,4417777106100
1,4419655670500
3,4419715130900
1,4420567119900
1,4422996880600
2,4423727809700
3,4423852894000
3,4424383075300
1,4427034331900
3,4430341070700
4,4430420207800
2,4433311110500
3,4433362193000
1,4433865703500
1,4435466787400
2,4438632425700
2,4438658999000
1,4440068459000
4,4440614311700
3,4440636455900
1,4444246220700
1,4444336220600
4,4444391388900
3,4445362992000
4,4447424567700
1,4447638268600
4,4451437436400
3,4452369777400
1,4453362341700
1,4453746742200
3,4453881553300
1,4453981255100
3,4454818017200
3,4455585510300
4,4458447842900
1,4458453323700
1,4459807897800
4,4460023968300
2,4461893566000
1,4462268771100
1,4462268887500
2,4463407709300
3,4464373719400
1,4465108293900
2,4466937675300
1,4471102801800
3,4471506776100
1,4471748274400
3,4473049134500
4,4475649616400
2,4475661478200
3,4475662095500
3,4475812666200
3,4477056244900
3,4477096780100
1,4478513273100
1,4479955505700
4,4481723514200
1,4482796313600
1,4482906817400
3,4485473857700
4,4486798039000
2,4486861345100
4,4487533933400
3,4488908015800
3,4489667607500
4,4492286406000
2,4492494244100
1,4492822720500
3,4494796367200
3,4496380178400
3,4497172093000
1,4498369375700
4,4499854266300
4,4502724706900
2,4503325220200
1,4503622612700
1,4506009631300
4,4506805307300
3,4506892820100
1,4509543522600
2,4510754670900
1,4510846450300
4,4511137915500
1,4513083160800
4,4514133664600
2,4515846312600
1,4516677889100
4,4520248334000
2,4520815534100
1,4520816863300
1,4521100093400
3,4522034831300
3,4522524570500
2,4522605566000
3,4527377713400
3,4529039008000
4,4530148246300
4,4535968896200
2,4541691163200
3,4542425322700
4,4542885127800
3,4543218149000
1,4543218194800
4,4543517300700
2,4544289680400
1,4545292645600
2,4546587718900
1,4548422553000
1,4548422558900
2,4550745997800
1,4552068857500
3,4552253851500
3,4553156221000
3,4555550633300
2,4557218222700
3,4557815472700
3,4558503821300
1,4559722550400
1,4560748801300
4,4561255825700
4,4561828777400
4,4562083721000
3,4563444947300
1,4563606093400
2,4564478289700
2,4565500651600
3,4573058123600
3,4573573791200
2,4573960263300
4,4574787678600
4,4574787777400
2,4577171694200
1,4577398855200
4,4580125156600
3,4581184369000
3,4583295135800
4,4583666109000
2,4583822688800
3,4584218305500
3,4586219622700
4,4586822586800
3,4587924257400
3,4588417810300
1,4590950950300
1,4593205135300
1,4601471093700
4,4601591411800
1,4601646996400
3,4602268627600
2,4602390103100
1,4606026946900
4,4606414285000
4,4606997395000
2,4608166838300
1,4610250947600
4,4610263295900
1,4613515634600
4,4614447125600
1,4615499895800
1,4617373365400
3,4617654516900
2,4617734287300
3,4619662572500
2,4620231528700
2,4624784763500
3,4625815665100
3,4626116847600
4,4626456018900
3,4630331180000
4,4631384926400
3,4631406415100
1,4631751383000
3,4631801633300
1,4632430216500
4,4633050633200
2,4634251099100
1,4635958391100
1,4635958610700
3,4638759028700
2,4638860724900
3,4640669093700
2,4641237505000
2,4642228374000
3,4642499178100
2,4644359751900
1,4645370806600
3,4649131214200
2,4652140343300
1,4652763428000
3,4652916047900
1,4653571670700
4,4656044273700
4,4656341107100
3,4656771208300
4,4657624489700
4,4657625604100
4,4658718652000
1,4660258202500
2,4661185589300
2,4663915611600
1,4664355729100
3,4664664372900
2,4664725971700
1,4667555806400
2,4669923261000
1,4669923450300
1,4672814915600
3,4674547308900
3,4674719967000
1,4675611889100
2,4685353446900
2,4686599995400
2,4688790366900
1,4689436598600
1,4689494249500
3,4691283264600
4,4693427623100
4,4694676207600
3,4695619617800
2,4696440107100
2,4699460722400
4,4700524686900
4,4700738961800
4,4701523850200
2,4703814236200
4,4707473180600
2,4707762811300
1,4707989851700
3,4713622650400
2,4714728400200
2,4715110283200
3,4715110369200
1,4717615967800
2,4717986272800
1,4718418603800
1,4718788381600
2,4720637384300
1,4721046103600
3,4722872843300
3,4723383394900
2,4724266815600
3,4724519715800
1,4725590835100
3,4726503541800
4,4728699468200
4,4730980954100
2,4731338833000
1,4732063482000
1,4732402607000
1,4733276985200
3,4733284836800
1,4733284861600
3,4738207030400
4,4739098945000
3,4739220975500
2,4740774513500
3,4741097258300
4,4741097382200
3,4741846597800
3,4742345272800
4,4742800818900
4,4746592041800
3,4747686442700
1,4749284062600
2,4751665202600
4,4753315391100
2,4755432536200
3,4757041239500
1,4757064565500
2,4757567623300
4,4759261975200
1,4759933236000
2,4764555847700
2,4766012464500
1,4766710700800
1,4768693023900
4,4769382357800
1,4771758792100
1,4776192822500
2,4776523298700
4,4776777677800
1,4777393119700
4,4778033467400
2,4778754969500
3,4780424018400
2,4781188983800
4,4782009892800
4,4783115544700
4,4784491256100
2,4785699771800
4,4788433976800
3,4788831948800
1,4791298236300
4,4791957167800
1,4795061676000
3,4796488311800
2,4797718336400
2,4798569895900
4,4799037441500
2,4801531558000
2,4803056053500
3,4803095438700
2,4806171647000
2,4806273378700
4,4806624926300
1,4808481128300
1,4808727490800
2,4809718521100
2,4810132897800
2,4813684901000
2,4814667280200
1,4815503010200
3,4816303974100
2,4817324959700
4,4818040450500
3,4820961253400
3,4824323002700
4,4824392292200
2,4826326160300
3,4827324249600
2,4827996217900
4,4831985956200
3,4833669126800
1,4834426898600
1,4834971131700
2,4835707073500
3,4837505310400
3,4841127615900
3,4842353648600
3,4842644158300
4,4842705311600
3,4843731527500
3,4844958595500
2,4845156964900
2,4846313072000
3,4847412388800
2,4849273711600
4,4849895534800
2,4851819923700
2,4853759066600
3,4855976757000
4,4856635465000
3,4860563682300
3,4862696897600
1,4864777358000
1,4865638694000
4,4865677876800
3,4866329632300
4,4867613322800
4,4869558701500
1,4871807672700
4,4873442522200
4,4873896429100
1,4873955494200
2,4876887605900
4,4877812655500
2,4878280146700
2,4878952151900
3,4880278878100
3,4882749030400
2,4883126160900
1,4886099055800
1,4887220744600
2,4887421665400
2,4887845325000
1,4889367084400
2,4889586980700
4,4894440887900
4,4895839159100
4,4897553228000
2,4897639426800
3,4900667973400
2,4900725598100
1,4900940578300
1,4901693057000
2,4902324043900
3,4902945938700
4,4904015133100
2,4904062072600
3,4904957409200
4,4906989867100
2,4912315524800
1,4912979803700
2,4914702806600
2,4917785439500
4,4919438463400
1,4921996317100
4,4925660182800
1,4926634733600
2,4929203480200
3,4931080777300
4,4931081027100
2,4931608188100
2,4932002940400
1,4932509772200
1,4933776658600
1,4935210490000
2,4937720777600
2,4939520985900
3,4939881081200
2,4941874321700
2,4942615960800
2,4943064727400
3,4944956866000
3,4945605510100
4,4946088068700
4,4946124954700
4,4948987179500
2,4949210675700
3,4949902699500
2,4950380793700
2,4953248708200
4,4953863945900
3,4955403976200
4,4957351392600
1,4957725040000
4,4958073562700
4,4960204202200
2,4961527855200
1,4964148753400
1,4965517109300
2,4967588015000
3,4967982826300
2,4968928886100
3,4970288124600
3,4970790962500
2,4972494251100
4,4973977872200
2,4974436829500
1,4977071583600
3,4977071813000
4,4979640232300
2,4982436477600
2,4986272024200
1,4987879207900
4,4989313806000
3,4990234090900
3,4990638941800
4,4991246246300
2,4997013953700
3,5004089689700
4,5008751654600
1,5009253454900
2,5009992914100
3,5011224679400
2,5011807553200
3,5015404691600
3,5016899427400
2,5019555543400
3,5020194235000
3,5020967617400
2,5020967837100
4,5024869753200
4,5027454187300
1,5028813983200
4,5031220440700
2,5033435631900
4,5033934738600
4,5036700763300
2,5037476194100
3,5037753513400
2,5040517023400
4,5041302110500
2,5041519327100
2,5042035615100
2,5044236391000
1,5044668487000
3,5045029859500
2,5045327043200
4,5046076022100
4,5046954093800
3,5047888988900
1,5048927698100
4,5050928527100
4,5051483098000
3,5053957919100
2,5054692415700
1,5055430569200
3,5057619938900
1,5058107529200
3,5060007053600
4,5061634592700
4,5063835349500
4,5064093380600
4,5064618018000
2,5065736061200
3,5074226702400
2,5080958885500
2,5083358520700
2,5083485585400
3,5085494527900
3,5086069048300
3,5086376542000
2,5087111432900
1,5088086011400
1,5088086123800
4,5088591188100
3,5088620353600
1,5089643310900
2,5090336333700
2,5094672189900
3,5094743171000
3,5096314257100
3,5096536352600
4,5097504781900
1,5102845300500
3,5104210150000
4,5104629746900
2,5106291368100
4,5106372657000
2,5106939849000
3,5108088015000
4,5108798242800
1,5109051826300
2,5111076051800
3,5112715064800
2,5112941033100
1,5115456150300
2,5115873974400
3,5118906182400
4,5119383753400
3,5123282768000
1,5128207868100
1,5129296833800
1,5130599995800
3,5130901136900
4,5133568331900
3,5134329769500
2,5134646973700
2,5137573267500
1,5137719391900
3,5138222207100
2,5138911734300
2,5139107950900
4,5142145803200
1,5143967354000
3,5146125163500
4,5150875481500
3,5150915459900
3,5150974724700
4,5152210277100
1,5152695849600
1,5154257874700
2,5154258445800
1,5154759380200
4,5155539929100
2,5156435658200
3,5157840928300
3,5161100284900
2,5162099329300
1,5162870830600
4,5166429211300
1,5166839952500
3,5170747102200
3,5171217671000
4,5171435611400
1,5172288080100
1,5178067074500
4,5178117408800
4,5178507529200
3,5178653189000
3,5180070494100
1,5181532161300
4,5182271743700
4,5184679822800
3,5186231109000
1,5186623379400
3,5188086109000
2,5191186476100
4,5192810262800
4,5197525078700
4,5198745921200
4,5199640509900
4,5203951656700
3,5205785351700
4,5206810062600
3,5209233611300
1,5209711292900
2,5211814348300
3,5212434977700
4,5214916908700
3,5215265758800
4,5215441467700
2,5215579207300
4,5216178968100
4,5216179164600
1,5219090201200
1,5220163865200
2,5222165442300
3,5222878407900
1,5223303150300
4,5224571015900
2,5225845370900
2,5228277180100
1,5228678357400
1,5231514530800
1,5235785934600
3,5236240850000
2,5237848987300
4,5238393000500
3,5238568196500
3,5239936432100
4,5240036254700
1,5241576880100
3,5243589774400
2,5244275906400
1,5244926415600
2,5245433237300
3,5249798513000
1,5250939397400
3,5251323965500
1,5252409499200
1,5253599493900
1,5254213381000
3,5255609740700
3,5257764749100
2,5257889939000
2,5258018813100
2,5258019368600
4,5258240131900
3,5259704021200
2,5260022960000
1,5260491793700
2,5264230944400
1,5265826210500
2,5265978060900
4,5265980822500
1,5267513431800
4,5268878775600
2,5270084892400
1,5270642224500
4,5271296162800
1,5272912469300
2,5274423531000
1,5275337851500
2,5275978539600
4,5278315997300
2,5282627974600
3,5282797908400
2,5285547442900
4,5285816684500
4,5285992950400
1,5287460643100
2,5289090668400
3,5289254912300
4,5289309478200
1,5289464954100
4,5290761692700
3,5290862931200
2,5291605278800
4,5292388795600
3,5292485261600
1,5296297900500
1,5302460926100
2,5303197326100
3,5304350697500
4,5305149507400
1,5305183926700
4,5307350721900
2,5307454111700
3,5307841729000
1,5310408511000
2,5311102907300
3,5311991303100
1,5312601949500
4,5317920442900
1,5321740397600
2,5321989468400
4,5322598546200
3,5323346534000
1,5323550881600
2,5325439155200
2,5327034148900
4,5327278494400
2,5327657241000
1,5328214560300
3,5328519054800
3,5329480111900
2,5329803649000
3,5330673435400
1,5331534327800
4,5332595236400
4,5333819735200
1,5335390741600
1,5337628464500
2,5339490361200
2,5340495807700
3,5341317354800
1,5342830892400
4,5346762254400
2,5348087508400
4,5348282184900
1,5348360939100
1,5350397550500
3,5350467917100
1,5351437554900
2,5351533017100
4,5351598673700
2,5352530090300
4,5354762720700
1,5356673759500
3,5356777974900
2,5359230761700
4,5362487320100
2,5362682499300
4,5364566496500
4,5364691195700
2,5366237274500
2,5367391653000
1,5372275539500
1,5372939995700
1,5373132779500
3,5374027469400
2,5374409086900
4,5376331782400
3,5377924283700
1,5379636106200
1,5380003707600
4,5380076003200
3,5380853357200
2,5386569875200
2,5387914206400
2,5390189349600
1,5391610814500
2,5393768015600
3,5395454255600
3,5395573876900
1,5395849193700
2,5395879919300
3,5396680352700
4,5398238051200
2,5398569628300
4,5400269002200
3,5400647879200
3,5403488654800
1,5403673128300
1,5404493972900
2,5404529431500
3,5404932880400
2,5405746182400
2,5406403184600
1,5409371046000
4,5409575960400
2,5410830233200
1,5412754133100
4,5414385963500
4,5415623151900
1,5417407171200
2,5417878633200
1,5419014891200
2,5423859322700
1,5427253561900
3,5427986352700
4,5429976272900
2,5430995713800
3,5433596160400
2,5434631974900
1,5435096004800
1,5435101153700
1,5436062953700
4,5438706297000
4,5440549104400
2,5441016420800
3,5441692216200
2,5444426667300
1,5444883541900
3,5445065494300
3,5445073958900
2,5448169560600
2,5449083859800
1,5450966441500
2,5452457396000
2,5453071065100
1,5455032554700
1,5457303129600
4,5459954408400
4,5460166685700
2,5461925498300
1,5462685948600
4,5463203377200
2,5464773192200
3,5465057240300
2,5466844066000
1,5467466051100
2,5468305522700
1,5469009294100
2,5469656133700
4,5474267793600
4,5474757114600
1,5478353527100
3,5481330436800
1,5481431717600
2,5481442092300
2,5483247604000
2,5484051674500
4,5484481456300
1,5486204984600
1,5486556376000
2,5486763367400
2,5490707956100
4,5491818717000
3,5492248406500
3,5495382194200
4,5498138380800
1,5500005737200
4,5501035739800
4,5501776811300
4,5501776866400
1,5501877184000
2,5503266022600
4,5506479912700
4,5508137554500
1,5510464980800
4,5513373419100
2,5514730782600
4,5515844123300
3,5516313007100
1,5518274727300
1,5519497363500
1,5520125291100
4,5520791267000
4,5520902863500
1,5521212799700
4,5523201234900
4,5523824553700
3,5531317104800
2,5531967278600
2,5532581260400
2,5533188111700
4,5533393329500
3,5534811237800
1,5537146738300
4,5537147111800
4,5540576557200
4,5541901117400
1,5546832072500
2,5548887634000
3,5550234739700
3,5551171301300
1,5552131356100
1,5552278870900
1,5553405541800
3,5553405819500
1,5553825188300
4,5556314615000
2,5557104806100
1,5558239766200
4,5559993683300
4,5561833147900
3,5562402488700
3,5562422654700
4,5564073488500
4,5564193170900
3,5568395882800
2,5570474172600
1,5572076372700
1,5573069685300
4,5575473058200
3,5575804153900
2,5576763321600
1,5577350452200
3,5578256594100
3,5580500190500
2,5580873997700
3,5581573658400
4,5582799391900
2,5583768159500
1,5585314432900
1,5586803508700
1,5587514384100
2,5588608560100
1,5589122758200
2,5589775231700
4,5593819608800
4,5595958842100
1,5596229686400
3,5596414405300
4,5596710595200
3,5597064226400
4,5598128049300
1,5598290252400
2,5599689533000
4,5599940845600
4,5602577217400
2,5603214780300
2,5605275462100
2,5605788909900
3,5606097287200
2,5610530101100
1,5610906263400
4,5613599888300
1,5613927652600
1,5614289921500
1,5614304946300
4,5614900407100
2,5615857450500
1,5616978626400
4,5618237366200
2,5620675100100
3,5621550261400
4,5621868114100
2,5623303524800
1,5625338067500
4,5629796598000
3,5629995549600
2,5629995560600
3,5631716599200
1,5631916052900
2,5632497218300
1,5633011808900
2,5635372968500
4,5636149480800
2,5638811226700
3,5643340759000
1,5647625594400
3,5647746870700
2,5650769189600
2,5653877801700
4,5654210898900
1,5655518259500
3,5655518509000
3,5655814120100
3,5656280625900
2,5657387866200
2,5658758541000
2,5660230015100
3,5661688861000
2,5663080858700
4,5663647719900
1,5667701407400
2,5667894378100
3,5668525763200
4,5669034244300
3,5672157335300
4,5672576091900
2,5673616813000
4,5674501319000
1,5675347524800
2,5675933000700
3,5676608881200
2,5676643261700
4,5677676458200
4,5678449072500
3,5678752248400
1,5679987113300
2,5680742125300
4,5681885701000
4,5682835554400
1,5683022312600
1,5683340928300
3,5683831485300
2,5685274621300
2,5687154521700
1,5687545948400
2,5687545966600
3,5689152540800
4,5689165620700
3,5690059020500
3,5690866161300
3,5691957321900
4,5692641865900
2,5693174948300
1,5695262048300
2,5695711137400
1,5696508047700
4,5696938284000
3,5697099908900
1,5700049331300
1,5700463614700
1,5701661921900
3,5702329297700
2,5703236965900
2,5703646754900
3,5706315109400
4,5710580166400
3,5711633668100
2,5711806643600
3,5712317280100
1,5712369054100
1,5712556039600
1,5714604824300
4,5716178402700
2,5716953603200
1,5717720292500
4,5719132151300
4,5721988701200
1,5722621379100
2,5723697119900
2,5725475671600
2,5725571227700
2,5726377570000
4,5727550745300
4,5727727120700
4,5727727446600
2,5730488791600
1,5731773821100
4,5732479627200
3,5732637144500
1,5736420648400
1,5737316081600
3,5737333005800
4,5739214455300
4,5739270552500
1,5740022545800
2,5741779876600
4,5744280331800
3,5745419147900
2,5745682963900
4,5747594893600
4,5748502153000
2,5749073090900
1,5752053643200
1,5752101311600
2,5753047893500
3,5754684681900
2,5754706856600
4,5755669324400
2,5757803052800
2,5760722032500
4,5761600612100
4,5762145277900
4,5762451288400
4,5764610538200
3,5764816575600
4,5765850298000
4,5766658498500
1,5767076062800
2,5768137119600
2,5768693145400
1,5770188811900
3,5770851748500
1,5771115209000
2,5773676418900
2,5773973453300
3,5776093938300
3,5777712821100
3,5779798916900
4,5782512043000
1,5782512337300
1,5783084206100
2,5784314258400
4,5785560297100
1,5787095267400
1,5788216410900
3,5789785660400
3,5789976232100
1,5790629260200
2,5790821310500
2,5791385932700
1,5794433761900
3,5795005141900
3,5795008076700
1,5795260134200
2,5798644809700
3,5798986770300
3,5799479506300
3,5801235156400
1,5802270200000
1,5803730275300
1,5804109382200
2,5805342054400
2,5807099354600
1,5809931378000
1,5811807386800
1,5811913078200
3,5812075270900
2,5813105464800
3,5814446788300
4,5814554426300
2,5815348687700
4,5815647309000
3,5816008892100
3,5819130158400
1,5819718310400
3,5820486485500
3,5820654792400
3,5821641927800
3,5822941389800
4,5824193179600
1,5827618394100
3,5827992276800
1,5828896623700
2,5829482486300
2,5829664277100
4,5830623510800
4,5831611262500
1,5831805920400
1,5832250639400
4,5832728067900
4,5834242121200
3,5834328451300
3,5835195885900
1,5836598492900
3,5836686327300
2,5836885663300
2,5839219368400
4,5841398615400
4,5841767023000
4,5843541260600
2,5847345408800
1,5848139380300
2,5848173224700
4,5850376883700
2,5855537419400
3,5855628186000
3,5856955230400
2,5856955523400
4,5859058375200
3,5859451124600
4,5860280004700
3,5866863271100
1,5867323794800
1,5869415899900
1,5873222875400
3,5874246701100
4,5875421165200
1,5876420909000
2,5876938981700
1,5878812373900
3,5882970511500
2,5884894401800
1,5886057670000
4,5886746338600
2,5887554452900
4,5887921185800
4,5888584871900
1,5889175977500
2,5889176229800
3,5889176289200
3,5890514181500
2,5891627577900
2,5892182303100
4,5892703416900
4,5892730787900
3,5895389561100
1,5896491746600
3,5897372171900
2,5898189795200
1,5899725557400
1,5900172331300
2,5901415467700
3,5901664490600
4,5903184982800
3,5905722491400
3,5908344318800
4,5909012971000
2,5912439592800
1,5913578608000
4,5916743002500
2,5917545327100
2,5917596848900
4,5921639066800
3,5922482168200
4,5926764269400
4,5928230301600
3,5928343415600
4,5930451904200
4,5932236591800
1,5933032521800
1,5935506067300
2,5936074607700
2,5938131862200
3,5941190148800
3,5941524476500
1,5944086586000
1,5945909981800
1,5946765593300
1,5946874397700
2,5949456924300
2,5949607762200
2,5949705990400
1,5949727581000
1,5953172258900
1,5954942157000
2,5954969552400
3,5956486849900
1,5956690033100
3,5957749987600
1,5960816726700
4,5960955319300
3,5961802788000
4,5964815855500
2,5965941232700
4,5970043537300
3,5970119746100
3,5971748835100
3,5972138383000
1,5973542345200
1,5974351932100
4,5978394235800
1,5978911897900
3,5980016587900
1,5982407490100
3,5983168232900
4,5983173403200
2,5984346338600
2,5984346599100
1,5984617810800
4,5985126974900
1,5985467735100
2,5986674225100
1,5988082879300
1,5988613532400
2,5988792243100
3,5990220655600
3,5990220665900
3,5990552115300
3,6001952541000
2,6003111459800
1,6003111863800
2,6003797151900
1,6006566472000
4,6012271316900
4,6012325921600
4,6012325933200
4,6014319831100
4,6014556706200
3,6016645535300
3,6021801968500
4,6022074479200
1,6022226624200
2,6024328602300
4,6024328639300
1,6024408538400
3,6025765573400
3,6028258819600
1,6028270908100
3,6029010725900
2,6029480468000
4,6030357865200
2,6030419413900
4,6030786469800
2,6032024065200
3,6032361984200
1,6034669772800
3,6035061718400
3,6035338893300
1,6037544106000
3,6038715154000
4,6045916971700
3,6048653423100
2,6050628456600
3,6052593745100
1,6052932723400
2,6053059509300
4,6054823325000
1,6055449017800
2,6057528239600
2,6058740936700
3,6062972348900
1,6065514127600
1,6065852800100
1,6065864712700
4,6067450443900
1,6068665812000
4,6069952599700
4,6070530510600
3,6072088873000
2,6072347363600
4,6072425321200
2,6072873944300
3,6073663797200
2,6074126909600
4,6074743076200
3,6075852317500
2,6075948954300
1,6077324080400
1,6077748762600
3,6078003541100
2,6080560671500
4,6081872182600
1,6083016865300
1,6084345210000
4,6084920311800
1,6086531513900
4,6088058971200
1,6091704631100
3,6092376760400
4,6093988614400
4,6094841422000
2,6095086876700
3,6095287010500
2,6098889599000
3,6099894857800
4,6100052455600
2,6100854796100
1,6102624024800
3,6102925640200
3,6106071813300
2,6107324757200
4,6107421998900
4,6107422012300
1,6107490974500
2,6107664054400
3,6108064157400
2,6110127082300
1,6110606195400
3,6110857134500
4,6116362341300
1,6117723627800
1,6117892357800
2,6119081293500
4,6119896400600
3,6121366031700
1,6122440700000
4,6125110565700
1,6126052739900
2,6126124769600
2,6127014294400
1,6127156120100
4,6127869099500
4,6129462679300
2,6133480706900
3,6134449636000
4,6134477256100
1,6135056622300
4,6135587666200
1,6135970892200
3,6136951451800
1,6137313523100
2,6138185394100
1,6139576626600
2,6140506424700
4,6143483954300
2,6144344697800
2,6145263850300
3,6146877486700
3,6147270431600
1,6147678128000
2,6150514020500
4,6151837352900
4,6153192262600
1,6154273242100
1,6154697328800
3,6154747882300
1,6155597974100
4,6156879265200
3,6156979833000
2,6157338098000
1,6158152144600
2,6158683148100
3,6158683250900
2,6159389011000
1,6160198902800
2,6161887079500
3,6162207825800
3,6164657740800
4,6165283737000
2,6168262112600
1,6171980681000
3,6172723640100
1,6176094599100
4,6176098425000
3,6176311886600
4,6176684807400
3,6178160230400
2,6182350960700
2,6182958174800
3,6183876947300
2,6184205877700
3,6186947209100
2,6187032238000
1,6187537080500
1,6188683118200
2,6189102287300
1,6193654422300
1,6193825578700
3,6194063346700
4,6196417282700
2,6198313778200
4,6201386501700
2,6201810415800
4,6202711705400
1,6203199628400
1,6204209047000
3,6205959998100
2,6206050869400
1,6206817834400
1,6207002781500
4,6208528061300
3,6209548836100
1,6209692796000
2,6210522037400
3,6213262547800
2,6214221702000
1,6216112674900
2,6216843656200
3,6217055252400
4,6217548346000
3,6217815411200
1,6217881236300
3,6219900199400
2,6221167657000
3,6222341353500
3,6228546985900
3,6229308041200
1,6229409823000
4,6230898098200
3,6231146994800
3,6234328232000
1,6235783118500
2,6236994428000
1,6238040859100
1,6238280711200
4,6238599181300
2,6239897111700
4,6240062053300
2,6240398701600
4,6241127930200
4,6244545073000
2,6244897507100
2,6245991948200
1,6246050203500
1,6246935104500
1,6247019327700
4,6247176714900
4,6249741906700
2,6249851609900
1,6250840106000
3,6251216339800
2,6254252639400
4,6256936196900
3,6257084384600
2,6257322621600
2,6260527415400
2,6263303895400
4,6263473442000
1,6263691886700
4,6264476081400
1,6265776842700
2,6267556535100
1,6269072330000
2,6270420726200
2,6272309611300
1,6275139816300
4,6276768936700
2,6277037477900
4,6278016734600
1,6279248915000
1,6279507821300
1,6281773331200
3,6281922272400
2,6282850229700
1,6287283075000
3,6288421035200
4,6291381297300
1,6292258067700
3,6294714160100
1,6295167921200
1,6295167984600
3,6296005316500
1,6296247448700
3,6302570014100
3,6302611336900
1,6303356839100
1,6304489930500
3,6310313214700
2,6311968337500
1,6312041387700
4,6312058371900
4,6312440737000
1,6314708951200
2,6317477973300
2,6319525642100
4,6320057826500
2,6321975437100
3,6323751683700
1,6324081879000
3,6324876913500
2,6326262456900
3,6327306267900
2,6328231205700
4,6328668612300
1,6330830283600
4,6334074016100
4,6335014980500
1,6336252114200
4,6338948955300
3,6339074929500
3,6340272523600
1,6345085043900
3,6347050335700
3,6348790087500
3,6352990685300
3,6353569902300
3,6355086453000
2,6355938012700
3,6356289025500
1,6359749111900
2,6359868691300
3,6360558093800
4,6361643093400
3,6367073280400
2,6368613813100
3,6370783187000
4,6373334661300
2,6374484665900
3,6376986488100
1,6379796816800
3,6380193705600
4,6382874435500
1,6384503692400
3,6384770277900
1,6386497675400
1,6387369009600
4,6388158306500
3,6390685164500
1,6391195422400
2,6397038744400
2,6397441546600
1,6397646635500
2,6397879904800
2,6400093506900
1,6400783988900
2,6401223662400
2,6402329500900
3,6402659445600
3,6402924170200
1,6404222176000
1,6405015316600
3,6407106405400
4,6407290051200
1,6407729230400
4,6409275483200
1,6410606481800
2,6410964813800
3,6416166002100
1,6418875017300
4,6420327108600
1,6420872842600
2,6421123015400
2,6421305049100
2,6421354068500
2,6421429297300
4,6423433473100
3,6425760820600
4,6427334906600
3,6429577800300
3,6430568698800
1,6432479106200
3,6432848919200
4,6433630932300
2,6434935333100
1,6435732519200
4,6435928421300
2,6438036825700
3,6439291783900
3,6439562653800
4,6439995877800
4,6442089371900
3,6442185320400
3,6442613353600
1,6442874283600
4,6444624559700
3,6444722821100
2,6445160425400
2,6447094925100
1,6447301328300
2,6447835833900
2,6448527458900
1,6452688967000
3,6452746254200
4,6454027917700
1,6455964745100
3,6456445292600
1,6458370860100
4,6458544581800
1,6459301014300
4,6461008270800
2,6462086658800
3,6464078800300
2,6466276873900
3,6466574967200
3,6466781689800
1,6468131426100
1,6469408997000
4,6469557899700
1,6471287837600
4,6472307759200
4,6476866497500
1,6476900798700
2,6477579203100
2,6479446355200
3,6479824943200
3,6480159395400
4,6482411636900
3,6482453115000
4,6485988374700
1,6486744365900
2,6487200667600
1,6488474146300
1,6488474378000
1,6490040912300
2,6490498263100
1,6491283060200
4,6495019798300
1,6495736782100
1,6495736841100
2,6496154789300
1,6497379509300
3,6498644427100
4,6499745304700
1,6501814513700
4,6503268304300
1,6504140248600
1,6504943472300
2,6505904385900
4,6506767252000
3,6507268271500
3,6507372477500
3,6507444918000
4,6510918901900
2,6511007882000
3,6511323657000
1,6511380350600
2,6511380517700
1,6511630198500
2,6511860631300
3,6512264789600
3,6513487445200
1,6515540038700
2,6515726978000
1,6516364574500
1,6517593023200
1,6521368581700
3,6522069993700
3,6522070117200
2,6523239039100
3,6523310118900
4,6523316120700
2,6524668515200
1,6526123865100
4,6528258763400
1,6530958291700
4,6531772981000
4,6532439554900
1,6535335110300
1,6538782415400
